2024-04-22 13:58:59,449 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,450 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,479 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:58:59,480 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:00,209 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-22 13:59:00,210 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-22 13:59:00,211 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-22 13:59:23,261 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-22 13:59:28,840 INFO  SwAddin.cs: 294 - Assembly export called for file Assem8
2024-04-22 13:59:28,841 INFO  SwAddin.cs: 299 - Save is required
2024-04-22 13:59:28,841 INFO  SwAddin.cs: 313 - Saving assembly
2024-04-22 13:59:28,841 INFO  SwAddin.cs: 316 - Opening property manager
2024-04-22 13:59:28,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem8
2024-04-22 13:59:28,842 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem8
2024-04-22 13:59:28,843 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem8
2024-04-22 13:59:28,843 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 13:59:28,844 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 13:59:28,845 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,845 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,846 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,847 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,847 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem8
2024-04-22 13:59:28,848 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem8
2024-04-22 13:59:28,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem8
2024-04-22 13:59:28,849 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-22 13:59:28,849 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2024-04-22 13:59:28,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,849 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,850 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_V2_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,850 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,850 INFO  ExportHelperExtension.cs: 1136 - Found 36 in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,851 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,851 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 13:59:28,879 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-22 13:59:28,880 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-22 13:59:28,881 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-22 13:59:35,859 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
